ferrGene	lncRNA	cor	pvalue	Regulation
MAPK8	AL162595.1	0.449218782068085	5.3258292751115e-17	postive
YY1AP1	AL162595.1	0.463378153285403	4.05085201453495e-18	postive
SIRT1	AL162595.1	0.408098549220353	4.95160187773009e-14	postive
ZNF419	LINC01011	0.422986923936997	4.6383111291013e-15	postive
GABPB1	LINC01011	0.400647146266946	1.55082262723947e-13	postive
PHKG2	LINC01011	0.443635329932012	1.42388467931854e-16	postive
RGS4	AC090204.1	0.410325958125108	3.50040084839134e-14	postive
BID	LINC01770	0.446614458933733	8.44446256630769e-17	postive
MIOX	LINC01770	0.458560846045014	9.86383816893385e-18	postive
HELLS	OIP5-AS1	0.491371033219062	1.72505376747037e-20	postive
KLHL24	OIP5-AS1	0.431544963759319	1.12671541452135e-15	postive
SETD1B	OIP5-AS1	0.401354396664659	1.39325922733943e-13	postive
IREB2	OIP5-AS1	0.559235133224841	3.12198452189055e-27	postive
SP1	OIP5-AS1	0.602001189062544	2.40699930795864e-32	postive
GABPB1	OIP5-AS1	0.434450279569739	6.90559413283424e-16	postive
NCOA4	OIP5-AS1	0.433772492032613	7.7443431367144e-16	postive
MAPK8	OIP5-AS1	0.401313208110369	1.40198951499154e-13	postive
ATM	OIP5-AS1	0.418748399126969	9.21153562584859e-15	postive
SIRT1	OIP5-AS1	0.53414382002476	1.46506205790224e-24	postive
ISCU	AC027575.2	0.413748177883506	2.04408166878719e-14	postive
PHKG2	AC027575.2	0.403140226156258	1.06181528515006e-13	postive
SQSTM1	AC005332.6	0.437201330751417	4.32503248012475e-16	postive
HELLS	AC005332.6	0.502699275930813	1.63617679815098e-21	postive
FADS2	AC005332.6	0.424972487665301	3.352165571969e-15	postive
ISCU	AC005332.6	0.402462867051739	1.17728806444731e-13	postive
KLHL24	AC005332.6	0.552352965570218	1.77700167574819e-26	postive
AGPAT3	AC005332.6	0.413711186259856	2.0560694072965e-14	postive
ELAVL1	AC005332.6	0.421263446685571	6.13801316026477e-15	postive
SP1	AC005332.6	0.510870011430129	2.83132056137543e-22	postive
STMN1	AC005332.6	0.423465070374188	4.29024383004836e-15	postive
MYB	AC005332.6	0.439276135752549	3.0304424152823e-16	postive
MAPK8	AC005332.6	0.485360157552432	5.8124559074655e-20	postive
YY1AP1	AC005332.6	0.455929989835519	1.59426220494599e-17	postive
SIRT1	AC005332.6	0.49298060160452	1.240971252225e-20	postive
ATF4	AC092718.3	0.47165422075721	8.49436868416382e-19	postive
HELLS	AC092718.3	0.451360465576507	3.63475812484015e-17	postive
FH	AC092718.3	0.482280525164053	1.07312460687128e-19	postive
HMGB1	AC092718.3	0.416795559330718	1.25954357005332e-14	postive
ELAVL1	AC092718.3	0.406182840305596	6.6588778165944e-14	postive
STMN1	AC092718.3	0.479838577635869	1.73739848412125e-19	postive
NOX1	AC092718.3	0.491968876734703	1.52672544143668e-20	postive
PHKG2	AC092718.3	0.513741607818231	1.51124939845457e-22	postive
CDKN2A	AC092718.3	0.400611340694651	1.55924675788862e-13	postive
TAZ	AC092718.3	0.444092739310544	1.31456159010743e-16	postive
ATF4	AC026471.2	0.4118062319636	2.77583270772159e-14	postive
ZNF419	AC026471.2	0.532755411648545	2.02879208061944e-24	postive
TUBE1	AC026471.2	0.42985870849875	1.4937678694223e-15	postive
PHKG2	AC026471.2	0.52868546503784	5.22325557395007e-24	postive
GABARAPL2	AC026471.2	0.40265555351109	1.14324515180551e-13	postive
GABARAPL1	AC026471.2	0.405021053657957	7.96202667140221e-14	postive
BID	AC026471.2	0.431968993975274	1.04932584799938e-15	postive
EGLN2	AC026471.2	0.409527653621848	3.9648960360055e-14	postive
TAZ	AC026471.2	0.558450248238442	3.81464016626233e-27	postive
TP53	AF131215.5	0.416984282879956	1.22213741622636e-14	postive
HELLS	AF131215.5	0.509219920025398	4.0504116874165e-22	postive
SP1	AF131215.5	0.473755697305605	5.67437605142587e-19	postive
MYB	AF131215.5	0.474284338096588	5.12450467646687e-19	postive
MAPK8	AF131215.5	0.459319370346845	8.58208163842888e-18	postive
ATM	AF131215.5	0.441494488852376	2.06615226995474e-16	postive
SIRT1	AF131215.5	0.454624848846175	2.01992557822251e-17	postive
CAV1	LINC00707	0.400394764766374	1.61116359427824e-13	postive
NOX1	AL604028.1	0.413387708676706	2.16387234874255e-14	postive
PHKG2	AL604028.1	0.434963289958579	6.33062077345058e-16	postive
GPX4	AC008915.2	0.567258995653073	3.90302359689464e-28	postive
CISD1	AC008915.2	0.501413532616761	2.14713833686138e-21	postive
ISCU	AC008915.2	0.456810800184352	1.35815594236725e-17	postive
AIFM2	AC008915.2	0.414384203451657	1.84835420407868e-14	postive
CHMP6	AC008915.2	0.402927607735746	1.09681392882329e-13	postive
DUOX1	AC008915.2	-0.402114498635571	1.24137011044667e-13	negative
PHKG2	AC008915.2	0.599723387331997	4.71337799040249e-32	postive
MAP1LC3A	AC008915.2	0.408546933939585	4.61863733206574e-14	postive
EGLN2	AC008915.2	0.538942925973626	4.70002249468778e-25	postive
ALOX12B	SNHG28	0.582941741565569	5.66840851400442e-30	postive
ALOXE3	SNHG28	0.442319182597036	1.79065536561075e-16	postive
PCK2	AC090246.1	0.445157892683274	1.09090742430882e-16	postive
PSAT1	AC090246.1	0.514222257838826	1.35971095748389e-22	postive
PHKG2	AC027796.4	0.41633652495883	1.35526908737758e-14	postive
TAZ	AC027796.4	0.509241452980311	4.03157985898853e-22	postive
ALOX15	AL078590.2	0.426546248919316	2.5875001721617e-15	postive
PHKG2	AC116407.2	0.422435391272611	5.07423677535106e-15	postive
ALOX12B	AC244205.1	0.419389977606452	8.30801658841437e-15	postive
ALOXE3	AC244205.1	0.497108173657243	5.29026304480637e-21	postive
DRD4	LINC00926	0.488381082086146	3.16607601530258e-20	postive
SLC2A6	LINC00926	0.408483461869744	4.66440390994941e-14	postive
MYB	LINC00926	0.613252667270098	8.0324167629403e-34	postive
KLHL24	HCG11	0.425357056529981	3.14703911680555e-15	postive
SETD1B	HCG11	0.411547507230904	2.8909060476063e-14	postive
ATM	HCG11	0.435513110709544	5.76648939971708e-16	postive
SIRT1	HCG11	0.458176351346428	1.05835709594744e-17	postive
TUBE1	AC093227.1	0.475814266718279	3.81161603236853e-19	postive
ATM	AC093227.1	0.418301068485815	9.89773494742447e-15	postive
DRD4	LINC00622	0.408927670616136	4.35318890365375e-14	postive
MYB	LINC00622	0.451836510025552	3.33763281709474e-17	postive
MAPK3	KDM7A-DT	0.413599647252958	2.09263357235037e-14	postive
DNAJB6	KDM7A-DT	0.406531702308407	6.31006016386236e-14	postive
ISCU	AL121929.2	0.425766903770055	2.94196676725827e-15	postive
ELAVL1	AL121929.2	0.424283587299347	3.75286695043907e-15	postive
STMN1	AL121929.2	0.461080435507076	6.20379039500139e-18	postive
ATG4D	AL121929.2	0.458644260424594	9.71416082367822e-18	postive
MAP1LC3A	AL121929.2	0.51806496094542	5.80684626173371e-23	postive
SOCS1	AL121929.2	0.628987416023355	5.4648532539005e-36	postive
PSAT1	L3MBTL2-AS1	0.451648224158614	3.45218766112061e-17	postive
FH	AC137630.3	0.401729547315816	1.31615118457155e-13	postive
NOX1	AC137630.3	0.438724830193329	3.33163626744926e-16	postive
PHKG2	AC137630.3	0.531933375871833	2.45831946065268e-24	postive
PEBP1	AC137630.3	0.404917049922375	8.0901714819733e-14	postive
EGLN2	AC137630.3	0.475470074481965	4.07459028731608e-19	postive
KLHL24	AC008555.4	0.45672275444778	1.3801201978391e-17	postive
CISD2	LINC01426	0.41676870840642	1.26495587241928e-14	postive
IFNG	LINC02084	0.470138631102406	1.13435394038059e-18	postive
ATF4	AC010761.1	0.47176341745395	8.31871769353199e-19	postive
FH	AC010761.1	0.412012604337052	2.68726957458903e-14	postive
TUBE1	AC010761.1	0.514435348675831	1.29741434315039e-22	postive
GABPB1	AC010761.1	0.447215707454359	7.59465859624063e-17	postive
PHKG2	AC010761.1	0.445572574276858	1.01432976535629e-16	postive
TAZ	AC010761.1	0.454903651988498	1.92051401661293e-17	postive
ACSF2	AC027682.6	0.421976097785105	5.46767802873171e-15	postive
NNMT	AC027682.6	0.551009739774254	2.48349959040012e-26	postive
PHKG2	AC027682.6	0.409767198646157	3.81952277267831e-14	postive
EGLN2	AC027682.6	0.413945675963418	1.98122783879254e-14	postive
TUBE1	GABPB1-AS1	0.462179140535181	5.0619310630863e-18	postive
GABPB1	GABPB1-AS1	0.545036816579791	1.08050984658058e-25	postive
SCD	LINC01010	0.464502536176171	3.28438130345082e-18	postive
ALOX12B	AC011483.1	0.434118545660276	7.30433765099897e-16	postive
ALOXE3	AC011483.1	0.497934723803923	4.45371821527606e-21	postive
GCLC	ASH1L-AS1	0.445346349167845	1.05542728301818e-16	postive
NFE2L2	ASH1L-AS1	0.402474716780356	1.1751662049315e-13	postive
PRDX6	ASH1L-AS1	0.431533218069525	1.12893688014607e-15	postive
AIFM2	ASH1L-AS1	0.46522252414542	2.87042771430597e-18	postive
TUBE1	ASH1L-AS1	0.413761866626702	2.03966297511932e-14	postive
GABPB1	ASH1L-AS1	0.411380212905974	2.96778573790477e-14	postive
PHKG2	ASH1L-AS1	0.477981216287087	2.49999283688355e-19	postive
BID	ASH1L-AS1	0.497547943300492	4.82757513872883e-21	postive
YY1AP1	ASH1L-AS1	0.419467005692255	8.20555693641317e-15	postive
HELLS	AL354892.2	0.503017310068689	1.52953011112647e-21	postive
FADS2	AL354892.2	0.542521329887207	1.98956840013119e-25	postive
ISCU	AL354892.2	0.401073366206343	1.45389898078227e-13	postive
KLHL24	AL354892.2	0.495738558342902	7.0291347159028e-21	postive
TUBE1	AL354892.2	0.468683757254358	1.49536914856992e-18	postive
DRD4	AL354892.2	0.44109977736174	2.21232434125093e-16	postive
ELAVL1	AL354892.2	0.536347943595987	8.71093090206991e-25	postive
STMN1	AL354892.2	0.470730433328942	1.01337948916764e-18	postive
GABPB1	AL354892.2	0.527359937819779	7.08775573823816e-24	postive
KEAP1	AL354892.2	0.400960152041639	1.47905056640311e-13	postive
ATG4D	AL354892.2	0.485433846740276	5.72736573560076e-20	postive
BID	AL354892.2	0.401633159542713	1.33555464410067e-13	postive
MYB	AL354892.2	0.624495239659816	2.33848846089261e-35	postive
LPIN1	AL354892.2	0.418368871600498	9.79059666979073e-15	postive
YY1AP1	AL354892.2	0.447931758194883	6.69160342551954e-17	postive
HELLS	AC079414.3	0.490949008408159	1.88010813049685e-20	postive
CEBPG	AC079414.3	0.425831865499361	2.91068791927035e-15	postive
NOX1	AC079414.3	0.442000297301975	1.89262142634738e-16	postive
PHKG2	AC079414.3	0.402701284155976	1.13530813510308e-13	postive
TAZ	AC079414.3	0.43778574974643	3.91365214868297e-16	postive
ZNF419	AC004253.1	0.458657959786017	9.68979310926274e-18	postive
TUBE1	AC004253.1	0.468084164637192	1.67508703724535e-18	postive
TAZ	AC004253.1	0.402672520864719	1.14029398393578e-13	postive
NOX4	LINC01705	0.474456291842762	4.95720249955457e-19	postive
ATF4	NUP50-DT	0.44457369398124	1.20849492836757e-16	postive
SELENOS	NUP50-DT	0.471973729983443	7.99041526913964e-19	postive
TUBE1	NUP50-DT	0.417033701821957	1.21252338498782e-14	postive
SLC2A8	NUP50-DT	0.454126437691556	2.21038350133789e-17	postive
PHKG2	NUP50-DT	0.533790017280408	1.59200978432852e-24	postive
GABARAPL2	NUP50-DT	0.401930869662885	1.27650875170312e-13	postive
BID	NUP50-DT	0.419803011621657	7.77290181747634e-15	postive
EGLN2	NUP50-DT	0.503070568814055	1.51235256753087e-21	postive
TAZ	NUP50-DT	0.471128066141939	9.39315245330265e-19	postive
GPX4	ZNF687-AS1	0.467811658415632	1.76362610654719e-18	postive
BID	ZNF687-AS1	0.424751296761032	3.47602268480244e-15	postive
CAV1	LINP1	0.567202973865284	3.96087997078609e-28	postive
GPX4	AC023509.3	0.44760179707408	7.09382612212721e-17	postive
RB1	AC023509.3	-0.412267917440456	2.58152442222679e-14	negative
PRDX6	AC023509.3	0.423915252080848	3.98599113695765e-15	postive
ZNF419	AC023509.3	0.410074008741657	3.64092765949402e-14	postive
PHKG2	AC023509.3	0.516225793276552	8.73726607975265e-23	postive
EGLN2	AC023509.3	0.554218521475773	1.11349264711272e-26	postive
TAZ	AC023509.3	0.469780442488943	1.21435461432287e-18	postive
ATF4	SCAT2	0.523745866285486	1.61812198560182e-23	postive
HELLS	SCAT2	0.448154574417048	6.43274079846549e-17	postive
ISCU	SCAT2	0.43171704111964	1.09465744794238e-15	postive
TUBE1	SCAT2	0.400314132876827	1.63092102114579e-13	postive
HMGB1	SCAT2	0.467062800994802	2.03130440922918e-18	postive
STMN1	SCAT2	0.476975268745768	3.04181185129645e-19	postive
NOX1	SCAT2	0.474282324304347	5.1264965095209e-19	postive
PHKG2	SCAT2	0.532563142124627	2.12209553868933e-24	postive
ATG4D	SCAT2	0.402317495744195	1.20362572982676e-13	postive
MYB	SCAT2	0.41602757958581	1.42366876413318e-14	postive
TAZ	SCAT2	0.556370800758377	6.46988889657531e-27	postive
ISCU	ZNF460-AS1	0.46175772211446	5.47315577483792e-18	postive
ZNF419	ZNF460-AS1	0.406710330390195	6.13844027064149e-14	postive
NOX1	ZNF460-AS1	0.409016214787147	4.29362937563361e-14	postive
PHKG2	ZNF460-AS1	0.426020884424977	2.82151785704016e-15	postive
MYB	ZNF460-AS1	0.412930867795717	2.32559916980121e-14	postive
TAZ	ZNF460-AS1	0.455320880946055	1.78065538110275e-17	postive
GPX4	CRNDE	0.449269821705264	5.27772635540529e-17	postive
MUC1	CRNDE	0.428412976652434	1.89994546147652e-15	postive
ATF4	CRNDE	0.475165485762984	4.32212786168047e-19	postive
FH	CRNDE	0.480063407307384	1.66227849026752e-19	postive
PRDX6	CRNDE	0.461206825993651	6.06053458940049e-18	postive
ZNF419	CRNDE	0.403273112264181	1.04049838179164e-13	postive
ELAVL1	CRNDE	0.40947685883587	3.99641067570306e-14	postive
STMN1	CRNDE	0.450481782335824	4.25291284441225e-17	postive
NOX1	CRNDE	0.410662137130672	3.32113320940079e-14	postive
PHKG2	CRNDE	0.577788533768281	2.335199266508e-29	postive
PEBP1	CRNDE	0.436716657717407	4.69812541656334e-16	postive
TAZ	CRNDE	0.468645755094419	1.50617426826544e-18	postive
PANX1	CRNDE	-0.402504591555526	1.16983329564707e-13	negative
LONP1	CRNDE	0.432496701688438	9.60262251414032e-16	postive
GPX4	AP003392.5	0.48530683313621	5.87480479952548e-20	postive
CISD1	AP003392.5	0.429375369176774	1.6190537400155e-15	postive
ATF4	AP003392.5	0.411886527000352	2.74104027901985e-14	postive
PHKG2	AP003392.5	0.582821714191827	5.86012499186515e-30	postive
MAP1LC3A	AP003392.5	0.441525883624418	2.05494143703879e-16	postive
PEBP1	AP003392.5	0.411695530818654	2.82450998376186e-14	postive
EGLN2	AP003392.5	0.456385200740866	1.46760681253579e-17	postive
TAZ	AP003392.5	0.478355733437761	2.32353471902443e-19	postive
ASNS	KCNMB2-AS1	0.424293188160078	3.74697264517247e-15	postive
KLHL24	KCNMB2-AS1	0.56746204121342	3.70023408512986e-28	postive
PIK3CA	KCNMB2-AS1	0.480658190031347	1.4786105918256e-19	postive
PHKG2	KCNMB2-AS1	0.408844934382137	4.40957191412873e-14	postive
CISD1	LINC00944	0.436572802972884	4.81481291733991e-16	postive
ISCU	LINC00944	0.507638416417462	5.69842041745722e-22	postive
SOCS1	LINC00944	0.485955327356442	5.15924062903368e-20	postive
CISD2	AC147651.1	0.501759236524265	1.9960609345144e-21	postive
BID	AC147651.1	0.442321525747235	1.78992644358832e-16	postive
IFNG	MIR155HG	0.63048179350736	3.35158659158173e-36	postive
HELLS	AC011477.2	0.426893312704318	2.44345171893073e-15	postive
KLHL24	AC011477.2	0.429353258939381	1.62502480436027e-15	postive
SP1	AC011477.2	0.445830632504678	9.69364580692515e-17	postive
MYB	AC011477.2	0.51379224034675	1.49453290570495e-22	postive
MAPK8	AC011477.2	0.484453982073151	6.96617388436702e-20	postive
ATM	AC011477.2	0.435521556750986	5.75821996972094e-16	postive
YY1AP1	AC011477.2	0.413678789821466	2.06662450982413e-14	postive
SIRT1	AC011477.2	0.491600998740285	1.64593246299542e-20	postive
KLHL24	AC121757.1	0.454186620391073	2.18648167615633e-17	postive
SP1	AC121757.1	0.433802977074896	7.70456015233633e-16	postive
YY1AP1	AC121757.1	0.455419210327014	1.74917961952645e-17	postive
SIRT1	AC121757.1	0.407070200585542	5.80644226997461e-14	postive
ATF4	SUGT1-DT	0.498665100218659	3.82381851633488e-21	postive
ISCU	SUGT1-DT	0.423732061391049	4.1071597843797e-15	postive
ZNF419	SUGT1-DT	0.433434289802549	8.19943529015781e-16	postive
TUBE1	SUGT1-DT	0.418677930045444	9.31645568042577e-15	postive
HMGB1	SUGT1-DT	0.470950834748103	9.71645426140833e-19	postive
PHKG2	SUGT1-DT	0.53083772886335	3.17281783881913e-24	postive
TAZ	SUGT1-DT	0.561743816540796	1.63957195148459e-27	postive
GPX2	AC036214.2	0.443330809445754	1.50156227172656e-16	postive
PSAT1	AC036214.2	0.406619031094878	6.22557910026223e-14	postive
EMC2	AC036214.2	0.516136340600885	8.9120608413627e-23	postive
TUBE1	LINC00115	0.401546804145675	1.35317590517849e-13	postive
TAZ	LINC00115	0.435579943977279	5.70137085251653e-16	postive
RPL8	SNHG29	0.431113609384324	1.21117669994605e-15	postive
YWHAE	SNHG29	0.572877521623398	8.79529080045812e-29	postive
TUBE1	AP001453.2	0.400234937993718	1.6505568573612e-13	postive
ATF4	AC010973.2	0.482511131687316	1.02518665860142e-19	postive
PHKG2	AC010973.2	0.565926989540176	5.53370903333886e-28	postive
TAZ	AC010973.2	0.5532525922064	1.41890749106618e-26	postive
PLIN4	KIAA1671-AS1	0.66441752597146	2.3547398329275e-41	postive
WIPI1	KIAA1671-AS1	0.503053273311231	1.51790995802524e-21	postive
ZEB1	KIAA1671-AS1	0.454148630468365	2.20153983240997e-17	postive
PRKAA2	KIAA1671-AS1	0.699365223376755	2.02873344541856e-47	postive
HELLS	AC010997.4	0.406823903131987	6.03170708897179e-14	postive
PHKG2	AC010997.4	0.481491753015205	1.2543616639065e-19	postive
ATG4D	AC010997.4	0.419929666028166	7.61568329508514e-15	postive
TAZ	AC010997.4	0.483959046851896	7.68855118633106e-20	postive
FANCD2	DTX2P1-UPK3BP1-PMS2P11	0.414763357463712	1.74053374743378e-14	postive
HELLS	DTX2P1-UPK3BP1-PMS2P11	0.54069841134249	3.08677139504923e-25	postive
FADS2	DTX2P1-UPK3BP1-PMS2P11	0.459782480865031	7.88150942687468e-18	postive
STAT3	DTX2P1-UPK3BP1-PMS2P11	0.421359581664356	6.04309641329756e-15	postive
SP1	DTX2P1-UPK3BP1-PMS2P11	0.402136602305561	1.23720474564043e-13	postive
KEAP1	DTX2P1-UPK3BP1-PMS2P11	0.437906649750348	3.83346982498683e-16	postive
ATG4D	DTX2P1-UPK3BP1-PMS2P11	0.549411516879642	3.69135469269925e-26	postive
MYB	DTX2P1-UPK3BP1-PMS2P11	0.474055095949882	5.35620397947878e-19	postive
MAPK8	DTX2P1-UPK3BP1-PMS2P11	0.446101440304948	9.24281473667193e-17	postive
YY1AP1	DTX2P1-UPK3BP1-PMS2P11	0.482806260473637	9.66898145822262e-20	postive
ASNS	AC118553.1	0.401371628666304	1.3896225415436e-13	postive
PHKG2	AC118553.1	0.460352655241354	7.09576149269859e-18	postive
BID	AC118553.1	0.411557010639516	2.88659778346742e-14	postive
TAZ	AC118553.1	0.481799603867281	1.18030038904646e-19	postive
ALOX12B	LINC01527	0.511352766976076	2.54878090777908e-22	postive
ALOXE3	LINC01527	0.545545289406762	9.54474765191253e-26	postive
DRD4	LINC02381	0.420075637137252	7.43834765089942e-15	postive
HSPB1	AP000692.2	0.434212982554797	7.18858150369292e-16	postive
KLHL24	NNT-AS1	0.474870542582634	4.57589251422763e-19	postive
PRKAA1	NNT-AS1	0.523171713682394	1.84319436953838e-23	postive
SIRT1	NNT-AS1	0.457436196834277	1.21172069030193e-17	postive
PHKG2	AL606491.1	0.433822343612751	7.67939097116192e-16	postive
TAZ	AL606491.1	0.414911445783497	1.70011538177052e-14	postive
NNMT	AL137186.2	0.506910175669272	6.66443137561639e-22	postive
HIC1	AL137186.2	0.474548945428197	4.86929351240013e-19	postive
NOX4	AL137186.2	0.523216074364202	1.8247567823469e-23	postive
STAT3	AC093673.1	-0.400386687384504	1.6131322190398e-13	negative
NNMT	AC093673.1	0.412760995464647	2.38870515311259e-14	postive
TUBE1	AC073842.2	0.483355458356255	8.66977169997493e-20	postive
GABPB1	AC073842.2	0.439538231875328	2.89678294264896e-16	postive
YY1AP1	AC073842.2	0.423440878001849	4.30722299924534e-15	postive
HELLS	AC012467.2	0.459039689935405	9.03441989965425e-18	postive
ISCU	AC012467.2	0.490401408810897	2.10188312625635e-20	postive
KLHL24	AC012467.2	0.426698419664012	2.52334541528115e-15	postive
ELAVL1	AC012467.2	0.440816990294697	2.32323778527884e-16	postive
MYB	AC012467.2	0.465090209154772	2.94244952575247e-18	postive
MAPK8	AC012467.2	0.406319077116372	6.52046923900719e-14	postive
SIRT1	AC012467.2	0.433049906695729	8.74854855622408e-16	postive
ISCU	EPB41L4A-DT	0.405694627985152	7.17888195139642e-14	postive
AGPAT3	EPB41L4A-DT	0.404912699502183	8.09557543952403e-14	postive
PHKG2	SLC30A6-DT	0.439689880810403	2.82210649085327e-16	postive
HERPUD1	AC012181.2	0.591686443822438	4.83835306871496e-31	postive
TUBE1	AP001107.4	0.441535692426822	2.05145103928827e-16	postive
ISCU	AC063948.1	0.465184341044571	2.89103187403098e-18	postive
KLHL24	AC063948.1	0.439961272562134	2.69315003246153e-16	postive
TUBE1	AC063948.1	0.424805899577959	3.44503702633643e-15	postive
GPX4	GIHCG	0.55850745130686	3.75940466411325e-27	postive
MUC1	GIHCG	0.517935680471583	5.97651490922612e-23	postive
CISD1	GIHCG	0.439158195497124	3.09254360164159e-16	postive
SLC2A6	GIHCG	0.40705162512003	5.82314052134366e-14	postive
PHKG2	GIHCG	0.495576904054126	7.26830214856896e-21	postive
LONP1	GIHCG	0.407086675201647	5.79167176470687e-14	postive
GPX4	MAILR	0.462078818618595	5.15698385957055e-18	postive
MYB	MAILR	0.42527756054254	3.18840737915583e-15	postive
TUBE1	AC006435.2	0.435245464284838	6.03465653981643e-16	postive
ZNF419	AC107375.1	0.420930778593904	6.47787165433607e-15	postive
KLHL24	AC107375.1	0.436400927873661	4.95795945904432e-16	postive
GABPB1	AC107375.1	0.410402330609315	3.4588618592039e-14	postive
EMC2	AC107375.1	0.451207673628522	3.73551673339698e-17	postive
ATF4	SNHG5	0.43719051754132	4.33303030235106e-16	postive
RPL8	SNHG5	0.531550511071633	2.68784796117894e-24	postive
NOX1	AL023284.4	0.437732259148716	3.94965045131472e-16	postive
PHKG2	AL023284.4	0.475053189210147	4.41707198031394e-19	postive
ANO6	AL023284.4	-0.444551854928022	1.2131237531724e-16	negative
TAZ	AL023284.4	0.45229368867347	3.07478565716357e-17	postive
NFS1	AL139289.1	0.490469101074106	2.07313250035715e-20	postive
TAZ	AL139289.1	0.48632603313842	4.78946462509629e-20	postive
GPX4	MAFG-DT	0.566450881013495	4.82465714679242e-28	postive
AKR1C1	MAFG-DT	0.40309990506764	1.06836743051148e-13	postive
AKR1C3	MAFG-DT	0.415577646989394	1.52936593670205e-14	postive
FADS2	MAFG-DT	0.40710476772792	5.77549305556706e-14	postive
PRDX6	MAFG-DT	0.412756663817012	2.39033604058927e-14	postive
AIFM2	MAFG-DT	0.409100368162046	4.23776276505314e-14	postive
ASNS	MAFG-DT	0.452955262545208	2.73004457119759e-17	postive
ELAVL1	MAFG-DT	0.464454642921412	3.31390863909041e-18	postive
SLC1A5	MAFG-DT	0.436364639783828	4.98871140370748e-16	postive
KEAP1	MAFG-DT	0.42599018192323	2.83581751458023e-15	postive
PHKG2	MAFG-DT	0.464412891658682	3.33986195495443e-18	postive
MAP1LC3A	MAFG-DT	0.481789569782766	1.18264510004377e-19	postive
BID	MAFG-DT	0.549915055286552	3.25879113245179e-26	postive
PEBP1	MAFG-DT	0.429242011048954	1.65539732477468e-15	postive
EGLN2	MAFG-DT	0.43051864434834	1.3379341616794e-15	postive
TAZ	MAFG-DT	0.411995199342665	2.69463073423075e-14	postive
LONP1	MAFG-DT	0.410004781839867	3.68049677537528e-14	postive
DUOX1	PLA2G4E-AS1	0.509410131258017	3.88701384155454e-22	postive
ALOX12B	PLA2G4E-AS1	0.529966460721191	3.88393848730748e-24	postive
ALOXE3	PLA2G4E-AS1	0.58146689255573	8.5221796771763e-30	postive
DNAJB6	PLA2G4E-AS1	0.453056585855259	2.6807117868338e-17	postive
CA9	LINC00392	0.436462125542865	4.90651874561942e-16	postive
TFR2	LINC01694	0.440524303961357	2.44377604155793e-16	postive
GPX4	AL844908.2	0.428240177538631	1.95520794580046e-15	postive
MUC1	AL844908.2	0.621144903208439	6.81023959994942e-35	postive
PHKG2	AL844908.2	0.475726244712778	3.8772350057766e-19	postive
HELLS	AL358472.2	0.440253003748464	2.56097355771512e-16	postive
FADS2	AL358472.2	0.43442367557412	6.9367687267343e-16	postive
FH	AL358472.2	0.433050617998541	8.74749985675932e-16	postive
ISCU	AL358472.2	0.434501638214005	6.84580009871613e-16	postive
TUBE1	AL358472.2	0.600559277305572	3.68553476025572e-32	postive
DRD4	AL358472.2	0.401916163824992	1.27936451036281e-13	postive
ELAVL1	AL358472.2	0.430219421583333	1.40650958830779e-15	postive
STMN1	AL358472.2	0.481553175205817	1.23922898054792e-19	postive
GABPB1	AL358472.2	0.477440784091367	2.77806754433121e-19	postive
NOX1	AL358472.2	0.405765455800913	7.10104979011134e-14	postive
ATG4D	AL358472.2	0.458633157383544	9.7339544842812e-18	postive
BID	AL358472.2	0.454970459395239	1.89741570509668e-17	postive
MYB	AL358472.2	0.576843528392606	3.01926682124276e-29	postive
YY1AP1	AL358472.2	0.458183987620799	1.05687868925196e-17	postive
DRD4	AC010883.1	0.46206058930498	5.17444299117442e-18	postive
PHKG2	AC010883.1	0.456334345061089	1.48125109028273e-17	postive
MYB	AC010883.1	0.587620581068841	1.53338469294079e-30	postive
TAZ	AC010883.1	0.434794638543917	6.51426122308243e-16	postive
TXNRD1	AC007365.1	0.494951577538444	8.27124820866263e-21	postive
SRXN1	AC007365.1	0.441600133533854	2.02866427924384e-16	postive
GPX2	AC007365.1	0.415289220527092	1.60112398509259e-14	postive
SQSTM1	AC020907.1	0.428148041702636	1.98531446851984e-15	postive
YY1AP1	AC020907.1	0.477091986417799	2.97345884276308e-19	postive
PRKAA1	MRPS30-DT	0.401715294402391	1.31900291839268e-13	postive
KLHL24	AC092803.1	0.420072612963295	7.44198026065606e-15	postive
STMN1	AC092803.1	0.447655858302005	7.02633724797794e-17	postive
PHKG2	AC092803.1	0.421281395476167	6.12018163838596e-15	postive
GABARAPL1	AC092803.1	0.402772782750633	1.123006704623e-13	postive
IFNG	HLA-DQB1-AS1	0.463522312992052	3.94353693284635e-18	postive
MUC1	C5orf66-AS1	0.577780643276037	2.34022212790195e-29	postive
PHKG2	C5orf66-AS1	0.408882944901908	4.38358036073933e-14	postive
GABPB1	AC013652.1	0.419727425315469	7.86823852268909e-15	postive
ISCU	AATBC	0.433058301987417	8.73617892808094e-16	postive
AGPAT3	AATBC	0.441254752835943	2.15376147843006e-16	postive
MAP1LC3A	AATBC	0.420924364107497	6.48460265631017e-15	postive
SOCS1	AATBC	0.466268924779225	2.35867743227929e-18	postive
DDIT4	LINC02253	0.409610599246998	3.91395608793844e-14	postive
ANO6	PAXIP1-AS2	0.418714263621423	9.26221400531774e-15	postive
ATM	PAXIP1-AS2	0.548520509134845	4.59984527105697e-26	postive
